name	timestamp	run_id	partition	program	status	time_end2end	nb_atoms	command
doctors	2023-03-12 19:22:38.001696	1	1000000	q01	success	  4.435009	1000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q01.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/1000000/q01/run-1
doctors	2023-03-12 19:22:42.447788	2	1000000	q01	success	  4.082084	1000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q01.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/1000000/q01/run-2
doctors	2023-03-12 19:22:46.543950	0	0010000	q02	success	  0.520581	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0010000/q02/run-0
doctors	2023-03-12 19:22:47.078696	1	0010000	q02	success	  0.570636	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0010000/q02/run-1
doctors	2023-03-12 19:22:47.663548	2	0010000	q02	success	  0.569391	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0010000/q02/run-2
doctors	2023-03-12 19:22:48.246685	0	0100000	q02	success	  3.629974	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0100000/q02/run-0
doctors	2023-03-12 19:22:51.910754	1	0100000	q02	success	  3.681075	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0100000/q02/run-1
doctors	2023-03-12 19:22:55.626683	2	0100000	q02	success	  3.985278	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0100000/q02/run-2
doctors	2023-03-12 19:22:59.645495	0	0500000	q02	success	  8.342792	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0500000/q02/run-0
doctors	2023-03-12 19:23:08.047355	1	0500000	q02	success	  8.348508	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0500000/q02/run-1
doctors	2023-03-12 19:23:16.450628	2	0500000	q02	success	  8.493000	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0500000/q02/run-2
doctors	2023-03-12 19:23:25.005231	0	1000000	q02	success	  8.393607	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/1000000/q02/run-0
doctors	2023-03-12 19:23:33.459817	1	1000000	q02	success	  8.396788	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/1000000/q02/run-1
doctors	2023-03-12 19:23:41.917918	2	1000000	q02	success	  8.602721	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q02.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/1000000/q02/run-2
doctors	2023-03-12 19:23:50.576629	0	0010000	q03	success	  0.519847	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0010000/q03/run-0
doctors	2023-03-12 19:23:51.112051	1	0010000	q03	success	  0.519345	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0010000/q03/run-1
doctors	2023-03-12 19:23:51.644869	2	0010000	q03	success	  0.518885	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0010000/q03/run-2
doctors	2023-03-12 19:23:52.176137	0	0100000	q03	success	  3.627733	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0100000/q03/run-0
doctors	2023-03-12 19:23:55.829693	1	0100000	q03	success	  3.628377	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0100000/q03/run-1
doctors	2023-03-12 19:23:59.484392	2	0100000	q03	success	  3.629001	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0100000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0100000/q03/run-2
doctors	2023-03-12 19:24:03.138820	0	0500000	q03	success	  8.245772	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0500000/q03/run-0
doctors	2023-03-12 19:24:11.427114	1	0500000	q03	success	  8.453419	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0500000/q03/run-1
doctors	2023-03-12 19:24:19.923779	2	0500000	q03	success	  8.244796	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0500000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0500000/q03/run-2
doctors	2023-03-12 19:24:28.211441	0	1000000	q03	success	  8.243424	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/1000000/q03/run-0
doctors	2023-03-12 19:24:36.503724	1	1000000	q03	success	  8.699222	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/1000000/q03/run-1
doctors	2023-03-12 19:24:45.243254	2	1000000	q03	success	  9.100097	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q03.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/1000000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/1000000/q03/run-2
doctors	2023-03-12 19:24:54.382172	0	0010000	q04	success	  0.570164	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q04.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0010000/q04/run-0
doctors	2023-03-12 19:24:54.968280	1	0010000	q04	success	  0.570397	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/dlve-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/queries/q04.txt --dataset /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/medprescription.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/hospital.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/physician.data /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/dlve/data/0010000/treatment.data --working-dir /home/datalog-benchmarking/datalog-benchmarking/results/chasebench/doctors/dlve/0010000/q04/run-1
