name	timestamp	run_id	partition	program	status	time_end2end	nb_atoms	command
doctors	2023-03-12 23:31:32.672938	1	1000000	q01	success	  7.203739	1000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q01.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/1000000/q01/run-1 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:31:46.434699	2	1000000	q01	success	  7.163051	1000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q01.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/1000000/q01/run-2 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:32:00.240855	0	0010000	q02	success	  2.276848	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0010000/q02/run-0 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:32:09.135480	1	0010000	q02	success	  1.926002	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0010000/q02/run-1 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:32:17.650476	2	0010000	q02	success	  2.277069	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0010000/q02/run-2 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:32:26.572782	0	0100000	q02	success	  7.047469	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0100000/q02/run-0 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:32:40.255082	1	0100000	q02	success	  7.098064	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0100000/q02/run-1 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:32:54.081003	2	0100000	q02	success	  7.396741	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0100000/q02/run-2 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:33:08.088377	0	0500000	q02	success	 11.575775	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0500000/q02/run-0 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:33:26.502108	1	0500000	q02	success	 11.730046	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0500000/q02/run-1 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:33:45.076320	2	0500000	q02	success	 12.122607	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0500000/q02/run-2 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:34:04.007620	0	1000000	q02	success	 11.768847	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/1000000/q02/run-0 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:34:22.572493	1	1000000	q02	success	 11.355532	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/1000000/q02/run-1 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:34:40.755285	2	1000000	q02	success	 12.023926	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q02.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/1000000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/1000000/q02/run-2 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:34:59.533113	0	0010000	q03	success	  2.128586	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q03.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0010000/q03/run-0 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:35:08.341428	1	0010000	q03	success	  1.976016	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q03.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0010000/q03/run-1 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:35:16.929804	2	0010000	q03	success	  2.026931	6998	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q03.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0010000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0010000/q03/run-2 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:35:25.501933	0	0100000	q03	success	  6.437490	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q03.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0100000/q03/run-0 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:35:38.584115	1	0100000	q03	success	  6.791092	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q03.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0100000/q03/run-1 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:35:52.029772	2	0100000	q03	success	  6.440489	79000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q03.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0100000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0100000/q03/run-2 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:36:05.071959	0	0500000	q03	success	 11.762021	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q03.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0500000/q03/run-0 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:36:23.527883	1	0500000	q03	success	 11.663956	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q03.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0500000/q03/run-1 --set terminationStrategyMode=aggregateParsimoniousMode
doctors	2023-03-12 23:36:41.933164	2	0500000	q03	success	 11.467510	200000	/home/datalog-benchmarking/datalog-benchmarking/bin/vadalog-wrapper --program /home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog-parsimonious-aggregate/queries/q03.txt --bind medprescription:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/medprescription.data hospital:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/hospital.data physician:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/physician.data treatment:csv:/home/datalog-benchmarking/datalog-benchmarking/datasets/doctors/vadalog/data/0500000/treatment.data --working-dir results/chasebench/doctors/vadalog-parsimonious-aggregate/0500000/q03/run-2 --set terminationStrategyMode=aggregateParsimoniousMode
